itemid,boardid,userid,isSolvedTopic
16,233859,4016,0
16,233859,6148,0
16,233859,6456,0
16,233859,1648,0
16,233859,5887,0
16,233859,4937,0
16,233859,2123,0
16,233859,2464,0
16,233859,2123,0
16,233859,5887,0
16,233859,2123,0
16,233859,4937,0
16,233859,1033,0
44,233863,4937,0
44,233863,1648,0
44,233863,4937,0
44,233863,5887,0
44,233863,4016,0
22,233872,5176,0
22,233872,6456,0
22,233872,4774,0
22,233872,6148,0
22,233872,2964,0
22,233872,3733,0
22,233872,2964,0
22,233872,5851,0
22,233872,4937,0
22,233872,5851,0
22,233887,3807,0
22,233887,6148,0
22,233887,4783,0
22,233887,4304,0
22,233887,2158,0
22,233887,6148,0
22,233887,2158,0
22,233887,2964,0
41,233890,1648,0
41,233890,5383,0
41,233890,3733,0
41,233890,5383,0
17,233891,6148,0
17,233891,1628,0
17,233891,4597,0
17,233891,6148,0
17,233891,1648,0
17,233891,4783,0
17,233891,3733,0
17,233891,4011,0
16,233894,1628,0
16,233894,4783,0
16,233894,1525,0
16,233894,3733,0
16,233894,1525,0
16,233894,4783,0
16,233894,1525,0
16,233894,4016,0
16,233894,3733,0
16,233894,1525,0
15,233900,4547,0
15,233900,4841,0
15,233900,1309,0
15,233900,3807,0
15,233900,1309,0
15,233900,1648,0
15,233900,6148,0
15,233900,1309,0
15,233900,6456,0
15,233900,1309,0
15,233900,3807,0
15,233900,6456,0
15,233900,5887,0
15,233900,2464,0
15,233900,1309,0
15,233900,2722,0
25,233901,6148,0
25,233901,6456,0
25,233901,3836,0
25,233901,2946,0
25,233901,4502,0
25,233901,4841,0
25,233901,4774,0
25,233901,4841,0
25,233901,4774,0
25,233901,2123,0
25,233901,6488,0
25,233905,3836,0
25,233905,3541,0
25,233905,1648,0
25,233905,3541,0
25,233905,3836,0
25,233905,4502,0
25,233905,1648,0
25,233905,3541,0
18,233908,6456,1
18,233908,1648,1
18,233908,6148,1
18,233908,5851,1
15,233911,6148,1
15,233911,1011,1
15,233911,6456,1
15,233911,1011,1
15,233911,6456,1
15,233911,1011,1
15,233911,6456,1
15,233911,1011,1
15,233911,4597,1
15,233911,1011,1
15,233911,6456,1
15,233911,1011,1
15,233911,2946,1
15,233911,1309,1
15,233911,1011,1
15,233911,1648,1
15,233911,4547,1
15,233911,1390,1
15,233911,1011,1
15,233911,1309,1
15,233911,1011,1
15,233929,3733,0
15,233929,5108,0
15,233929,6148,0
15,233929,5108,0
15,233929,1628,0
15,233929,6456,0
15,233929,5108,0
15,233930,1648,0
15,233930,6148,0
15,233930,6456,0
15,233930,2158,0
15,233930,6456,0
15,233930,2158,0
15,233930,3103,0
15,233941,1648,0
15,233941,5377,0
15,233941,2808,0
38,2919,2505,0
55,3304,1756,0
44,3678,3705,0
38,4550,1108,1
44,5080,5180,0
38,5331,3350,0
55,5957,1504,0
16,7872,2439,1
16,7872,4067,1
17,7969,4893,1
15,8404,3035,1
15,10126,1504,1
16,11635,1853,1
16,11635,4346,1
16,11635,2473,1
15,12820,1122,0
15,12926,5360,0
18,13401,2346,0
15,13486,5027,1
38,14157,4485,0
18,14670,1085,0
15,15200,3830,1
15,15984,1122,0
40,16058,5713,0
40,16735,5954,0
16,18355,6379,0
16,18355,1122,0
16,18505,6007,1
16,18505,5074,1
15,18976,3502,0
29,21471,1980,1
25,21973,3394,1
15,22679,2924,0
38,22696,5151,0
15,25501,5644,1
15,27295,6150,1
15,27326,2715,1
25,27599,4346,1
15,27772,1504,1
17,29815,2506,0
38,29945,3016,1
38,32457,2346,0
29,33327,2505,0
17,33798,4742,0
16,36007,5043,1
17,36331,2610,1
15,38221,4978,1
15,38221,6172,1
15,38409,4092,1
16,39453,4576,1
15,41061,3014,0
15,41152,2612,0
15,41152,6325,0
46,41247,4415,0
55,42359,1716,0
16,44980,5313,0
18,45632,3201,0
15,45747,3006,1
38,45761,6431,0
16,47964,1932,1
15,48446,3014,1
16,49055,6263,1
16,49055,5912,1
16,49055,5695,1
15,49972,4529,0
16,50287,1793,0
16,50298,1734,1
38,50381,2240,1
18,50574,3653,0
38,50981,5248,0
16,51087,5768,1
16,51356,1558,0
15,51881,5052,0
38,52128,3350,0
15,52148,3438,0
38,53894,3301,0
16,54439,1293,0
15,54506,1267,0
16,55987,2808,0
16,57633,5622,0
15,57847,2958,1
16,58788,1430,0
16,58884,4402,0
16,59186,5360,1
38,60910,3350,0
17,61639,5043,1
29,62401,1834,0
16,63398,3752,0
15,63731,5719,1
38,65094,4002,1
18,65226,3201,0
17,65616,5622,0
15,65683,1492,0
15,67294,3438,1
25,67553,2505,0
16,67873,3449,0
16,68009,1355,1
15,68675,1734,0
16,68735,1293,0
16,68968,2964,0
38,69370,1558,0
16,72383,1424,0
25,73011,6466,0
16,75483,2958,0
46,78960,5757,1
16,79629,2719,1
16,79629,4092,1
16,79629,4055,1
38,80752,6272,0
15,81343,5622,0
46,81720,4840,0
16,81742,1122,0
33,82705,1157,0
38,83501,4341,1
16,84011,6063,0
16,86301,3476,0
16,89195,5352,1
18,89696,3461,1
18,89950,4863,0
16,90392,5043,1
38,90882,5757,0
16,91118,5685,1
16,91118,4945,1
38,91197,3016,0
16,91496,5421,0
46,92929,4992,1
38,92988,5257,0
16,93114,5194,1
46,93154,4203,1
46,93154,3578,1
35,94461,6105,1
25,95917,6466,0
15,96306,5266,0
16,96868,3321,1
15,97361,5176,0
16,97364,5176,1
15,97992,4539,0
15,98743,4092,1
38,99703,2872,1
22,100033,1287,1
16,101813,2924,0
25,104234,4890,1
38,105355,3350,0
22,105819,5610,0
17,106264,5887,1
38,106293,4317,0
38,106484,4856,1
44,107465,6150,0
38,107877,5464,0
18,108614,1498,1
15,109156,1108,1
38,109599,3341,1
38,109599,4576,1
38,109855,1853,0
43,109954,5954,0
55,110460,6063,0
27,110880,1434,1
17,112367,4439,1
15,112473,5644,1
16,113434,3475,1
15,114061,4523,1
15,114061,5644,1
44,114543,2773,0
15,117461,6314,1
38,117482,2808,0
15,118141,3449,0
38,118601,1764,0
15,119441,3787,0
15,120083,4576,1
38,122755,5180,1
16,123739,4317,0
16,124768,1122,0
16,125252,1655,1
38,126478,3353,0
17,127127,5568,1
15,127287,5695,1
16,127566,5543,0
25,128310,2319,1
25,128310,3799,1
29,128554,2505,0
15,128851,2610,0
15,129750,1595,0
40,129881,3961,1
15,130814,5176,1
46,131423,2686,1
16,131859,4321,0
15,132184,3502,0
55,132607,4720,0
16,132678,1430,1
15,132882,4092,1
15,132882,2256,1
29,133260,3059,1
25,134114,6063,0
18,135331,5644,1
18,135331,6456,1
18,135331,5644,1
50,135418,4766,0
50,135538,1793,0
50,136031,2977,1
50,136031,5474,1
50,136031,4610,1
46,137253,1001,0
50,137508,1793,1
50,138810,5713,1
38,139079,3350,1
16,140980,4594,1
17,140984,3016,1
50,141143,1480,1
15,142907,4576,1
50,144109,1793,0
41,144791,3773,0
16,145229,1481,1
41,146031,3819,1
50,146048,5713,0
17,146526,5851,1
25,148918,6063,0
16,149423,5865,1
16,149597,1355,1
16,149597,1122,1
16,149597,4142,1
22,150351,3228,1
16,150729,3390,1
50,151022,1480,0
16,152211,4863,1
16,152937,1655,1
15,153167,2299,1
16,153542,1655,1
50,153881,4766,1
16,154729,2141,1
50,156071,2116,1
50,156071,5100,1
22,156621,6023,1
46,156976,4945,1
38,157849,4712,1
38,158519,4542,1
41,158581,2346,0
46,159001,5597,0
50,159119,6156,1
18,160005,5465,1
16,160317,1122,0
15,161126,1595,0
50,161218,1894,0
46,161888,4088,0
38,164157,3735,0
38,166014,3350,0
38,166951,1057,0
46,167232,6070,1
15,167889,3444,1
15,167889,2978,1
15,167889,4382,1
16,168560,1853,1
16,168560,2473,1
25,168738,5500,1
38,169352,4890,1
50,169613,5300,1
29,170809,6299,1
22,171745,1432,0
15,172659,1108,1
18,172935,4700,1
29,173012,1926,1
16,173018,5823,1
16,173018,3103,1
18,173463,5568,1
38,173873,6379,1
44,174043,2773,0
16,174383,2467,1
16,174383,5695,1
25,175739,6063,1
15,176612,6157,1
50,177315,2068,0
16,177378,5695,1
40,177953,5622,0
50,178513,1114,1
46,178665,4996,0
50,179641,5343,1
50,179641,1652,1
16,179811,2319,1
16,180379,1655,1
38,180806,3953,0
18,180997,4713,0
16,181349,5522,1
38,181707,2773,0
22,181867,6023,1
22,183083,3353,0
50,183235,5474,1
46,183811,3429,1
50,184178,4610,0
16,184793,4945,1
22,186429,4576,1
16,186476,1504,1
43,187209,5818,0
15,188437,4086,0
41,188523,3680,1
46,188663,1253,1
22,188996,1655,1
16,189358,5408,1
18,191112,5644,1
25,191935,5483,0
15,192179,1122,0
15,192842,1595,1
15,193641,3787,1
18,195981,3040,0
25,196213,2882,0
18,196838,6063,0
18,196838,5333,0
18,196838,3653,0
50,197060,4576,0
25,197368,2770,1
25,197368,2319,1
25,200187,2882,1
46,200287,2108,0
50,200334,3040,0
38,200410,2977,0
15,201076,1929,1
15,201302,1122,1
38,201437,3350,1
16,201906,1853,0
16,201906,5919,0
38,201910,3350,1
38,201910,2773,1
50,202097,3035,0
25,202373,2882,1
15,202438,1142,0
25,202624,2402,0
46,203234,3301,0
44,203694,3167,0
38,205044,6007,1
38,205400,2872,0
46,205559,3096,1
15,206008,4766,0
15,206008,3502,0
50,206310,6193,1
22,207049,1003,1
25,208228,2882,1
46,208503,3439,0
25,210429,2882,1
41,210436,1991,0
29,210769,6193,1
41,211872,3577,0
46,211971,1001,1
50,212221,1480,0
29,213153,3925,1
18,213444,6063,0
18,213444,5333,0
18,213444,3653,0
46,213632,4141,0
16,214297,3994,1
18,214309,3653,0
50,214872,4529,1
38,215224,1771,0
38,215224,3323,0
18,216265,3653,0
25,216324,6466,0
38,217662,1931,0
38,218210,2263,0
89,219165,4002,0
89,219675,4893,0
89,219824,1894,0
89,220409,4893,0
186,221018,3023,0
186,221088,4058,0
186,221255,1827,0
186,221265,4212,0
186,221265,3536,0
186,221265,4212,0
186,221265,3536,0
186,221282,6473,0
186,221282,1827,0
186,221282,3337,0
186,221282,2362,0
186,221311,3524,0
186,221694,2598,0
186,221703,2930,0
113,221717,4449,0
127,221812,4392,0
186,223483,3954,0
186,223514,2512,0
186,223514,4019,0
186,223514,4181,0
186,223599,6299,0
186,223649,5346,0
186,223663,1595,0
186,223697,5610,0
186,223724,4713,0
186,223724,5916,0
186,223761,5610,0
186,223795,2360,0
186,223817,1001,0
186,223822,4058,0
186,223844,1368,0
186,223882,3925,0
186,223882,4774,0
186,223951,1991,0
186,223953,3040,0
127,223967,4392,0
186,224002,3895,0
186,224010,1353,0
186,224010,6193,0
186,224034,1353,0
15,224469,1655,1
25,224979,2319,1
186,225204,3361,0
89,225832,4893,0
33,225886,3682,1
8,226133,1142,0
186,226336,6193,0
17,226441,6193,1
17,226569,6193,1
18,226814,6063,1
18,226814,3201,1
16,226893,1293,1
41,226946,2346,0
38,227114,2773,0
186,227303,3102,0
186,227577,6007,0
186,227577,5276,0
131,227857,3143,0
29,227908,5465,0
22,228031,3165,0
89,228100,6482,0
15,228106,3180,1
15,228106,4676,1
15,228106,6007,1
15,228106,4966,1
41,228788,4783,0
41,228963,5705,0
41,228963,5731,0
25,229026,5043,1
25,229026,4774,1
25,229026,5043,1
46,229045,1253,0
29,229371,4316,0
29,229371,2362,0
29,229371,3682,0
44,229548,2773,0
186,229602,3361,0
25,229668,5043,0
41,229849,4783,1
186,230319,1548,0
186,230319,5468,0
131,230632,3143,0
46,230794,5597,1
186,230825,3361,0
29,230837,3682,1
29,230837,4352,1
89,230972,2658,0
186,231190,2658,0
186,231190,5276,0
186,231190,6193,0
186,231190,2362,0
186,231190,6040,0
186,231190,4352,0
16,231596,3357,0
16,231596,6456,0
15,231649,6063,1
22,231764,2186,1
15,231886,1655,1
41,231972,6193,1
18,232132,5333,1
15,232152,6193,1
15,232152,3353,1
15,232152,4945,1
15,232168,3705,0
50,232316,4783,0
50,232374,4570,0
50,232374,6040,0
50,232374,3361,0
15,232381,2034,0
29,232387,3682,0
25,232403,5043,1
25,232403,6456,1
25,232403,4774,1
25,232403,6456,1
25,232403,5043,1
50,232508,3167,0
17,232559,6063,1
10,232644,4783,0
16,232686,5535,0
38,232706,2773,0
38,232748,2773,0
15,232763,2402,1
25,232808,2930,0
16,232832,4774,0
35,232841,4922,1
15,232860,4783,1
186,232944,2068,0
186,232944,1728,0
186,232944,4058,0
22,232947,1437,0
38,232989,4742,0
15,233002,4742,1
127,233049,1641,0
186,233091,6063,0
186,233091,4058,0
186,233091,6040,0
186,233091,6193,0
186,233091,2162,0
186,233091,4653,0
41,233192,3773,0
41,233224,2658,0
41,233224,5731,0
9,233253,6129,0
38,233312,2402,0
38,233316,2773,0
17,233329,6063,0
186,233338,3023,0
186,233338,6193,0
186,233338,1991,0
186,233338,5030,0
186,233338,6193,0
186,233338,5030,0
38,233399,2773,0
25,233420,5043,1
89,233430,2658,0
17,233440,4742,1
40,233462,3167,0
18,233470,5644,1
18,233470,5333,1
33,233476,2488,0
29,233635,2362,1
18,233644,3653,1
15,233658,4937,1
15,233667,6063,0
15,233667,4774,0
113,233672,4669,0
113,233672,4304,0
113,233672,4449,0
22,233701,2946,1
10,233780,6193,1
10,233780,4783,1
10,233780,6456,1
16,233807,6148,0
16,233807,2946,0
16,233807,6456,0
16,233807,4304,0
16,233807,5916,0
16,233807,4713,0
16,233807,2946,0
16,233807,5916,0
15,233812,1694,1
46,233813,3733,1
46,233813,2946,1
46,233813,1810,1
46,233813,5731,1
18,233830,4713,1
41,233832,3071,0
41,233832,3617,0
31,233835,6148,0
31,233835,6040,0
31,233835,2946,0
22,233840,5954,1
22,233840,2946,1
44,233863,4937,0
44,233863,2773,0
44,233863,3796,0
44,233863,4258,0
44,233863,5176,0
22,233872,6148,0
22,233872,4742,0
22,233887,2158,0
22,233887,4304,0
22,233887,2964,0
22,233887,3807,0
22,233887,2158,0
41,233890,2946,0
17,233891,6148,0
17,233891,4011,0
17,233891,3807,0
16,233894,3733,0
16,233894,4783,0
16,233894,1390,0
16,233894,2946,0
16,233894,1525,0
16,233894,4783,0
16,233894,2946,0
15,233900,6148,0
15,233900,4742,0
15,233900,1511,0
15,233900,1390,0
15,233900,2725,0
15,233900,4713,0
15,233900,4597,0
15,233900,4937,0
25,233901,4774,0
25,233901,4669,0
25,233901,3541,0
25,233901,2123,0
25,233905,6148,0
25,233905,4502,0
25,233905,4669,0
25,233905,4774,0
25,233905,3836,0
25,233905,4774,0
25,233905,3836,0
25,233905,3541,0
25,233905,4774,0
25,233905,6456,0
18,233908,6148,1
18,233908,4774,1
18,233908,5851,1
18,233908,5333,1
18,233908,4774,1
18,233908,5333,1
18,233908,5851,1
18,233908,6148,1
18,233908,4774,1
18,233908,4841,1
18,233908,5851,1
18,233908,2158,1
15,233911,4937,1
15,233911,4547,1
15,233911,1511,1
15,233911,6456,1
15,233911,4937,1
15,233911,1011,1
15,233911,4937,1
15,233911,1011,1
15,233911,4937,1
15,233911,1390,1
15,233911,4713,1
15,233911,4547,1
15,233911,1011,1
15,233911,6456,1
15,233911,4937,1
15,233911,3807,1
15,233911,4937,1
15,233929,6456,0
15,233929,3733,0
15,233929,6456,0
15,233929,2946,0
15,233929,3807,0
15,233929,6456,0
15,233930,4742,0
15,233930,6193,0
15,233930,6148,0
15,233930,1648,0
15,233930,1390,0
15,233930,4016,0
15,233930,2464,0
15,233930,2725,0
15,233930,4713,0
15,233930,4547,0
15,233930,4597,0
15,233930,6456,0
15,233930,4937,0
15,233930,2158,0
15,233930,3103,0
15,233930,3807,0
15,233930,4937,0
15,233930,1648,0
15,233930,3807,0
15,233941,4742,0
15,233941,4937,0
15,233941,1390,0
15,233941,4547,0
15,233941,3807,0
15,233941,6456,0
15,233941,2158,0
15,233941,1648,0
15,233941,3807,0
15,233941,2808,0
15,233941,6148,0
15,233941,2808,0
15,233941,1648,0
15,233941,4937,0
15,233941,3807,0
15,233941,5377,0
16,233949,3807,1
16,233949,6456,1
16,233949,2158,1
16,233949,5775,1
16,233949,6456,1
16,233949,3807,1
16,233949,2158,1
16,233949,6456,1
16,233949,4774,1
16,233949,5775,1
16,233949,5562,1
16,233949,6148,1
16,233949,6456,1
16,233949,2123,1
16,233949,2158,1
16,233949,6040,1
16,233949,4774,1
16,233949,2123,1
16,233949,3807,1
16,233949,6456,1
16,233949,2158,1
16,233949,6456,1
16,233949,3807,1
16,233949,6456,1
16,233949,5775,1
16,233949,2123,1
16,233949,6148,1
16,233949,5775,1
18,233955,6456,0
18,233955,6148,0
18,233955,1648,0
18,233955,4304,0
18,233955,5333,0
18,233955,4713,0
18,233955,4783,0
18,233955,3461,0
18,233955,6456,0
18,233955,3461,0
18,233955,1648,0
18,233955,3461,0
38,233956,2402,0
38,233956,3733,0
38,233956,5757,0
38,233956,4713,0
38,233956,2773,0
38,233956,6456,0
38,233956,5757,0
38,233956,3167,0
38,233956,1648,0
38,233956,5757,0
38,233956,3167,0
38,233956,5757,0
38,233956,3167,0
38,233956,5757,0
22,233961,5838,1
22,233961,6456,1
22,233961,6148,1
22,233961,2158,1
22,233961,5887,1
22,233961,3807,1
22,233961,4783,1
22,233961,5838,1
22,233961,4783,1
22,233961,6456,1
22,233961,2158,1
22,233961,1648,1
22,233961,3807,1
22,233961,2158,1
22,233961,6456,1
22,233961,5838,1
33,233970,4597,0
41,233981,3617,0
41,233981,2658,0
41,233981,3617,0
41,233981,5887,0
41,233981,6193,0
41,233981,5176,0
41,233981,3005,0
41,233981,2658,0
41,233981,3005,0
41,233981,2658,0
41,233981,4449,0
41,233981,3005,0
27,233982,4774,1
27,233982,1434,1
27,233982,4774,1
27,233982,5887,1
27,233982,1434,1
27,233982,4774,1
27,233982,1434,1
27,233982,4774,1
27,233982,1434,1
15,233984,4547,1
15,233984,1648,1
15,233984,6456,1
15,233984,6193,1
15,233984,6148,1
15,233984,5887,1
15,233984,4841,1
15,233984,1498,1
15,233984,4547,1
15,233984,1864,1
15,233984,4713,1
15,233984,4547,1
15,233984,4713,1
15,233984,4547,1
15,233984,1498,1
16,233994,6148,0
16,233994,4783,0
16,233994,4774,0
16,233994,5377,0
16,233994,6466,0
16,233994,5887,0
16,233994,6466,0
22,233996,6193,1
22,233996,6207,1
22,233996,2946,1
22,233996,6207,1
22,233999,6148,1
22,233999,1648,1
22,233999,5851,1
22,233999,6148,1
22,233999,4774,1
22,233999,6148,1
22,233999,6193,1
22,233999,1648,1
22,233999,5851,1
89,234000,4841,0
89,234000,1648,0
89,234000,4893,0
25,234004,2123,0
25,234004,5887,0
25,234004,2158,0
25,234004,6148,0
25,234004,2123,0
25,234004,1648,0
25,234004,6247,0
46,234020,4713,0
46,234020,1810,0
46,234020,2105,0
46,234020,4720,0
15,234022,6148,1
15,234022,1511,1
15,234022,5887,1
15,234022,2464,1
15,234022,4937,1
15,234022,2464,1
15,234022,1648,1
15,234022,6456,1
15,234022,2501,1
15,234022,4713,1
15,234022,4937,1
15,234022,4713,1
15,234022,2501,1
15,234022,5176,1
15,234022,1864,1
15,234022,2501,1
15,234022,6148,1
15,234022,5176,1
15,234022,4713,1
15,234022,5176,1
15,234022,2501,1
15,234022,4713,1
15,234022,2501,1
15,234022,4502,1
15,234022,5176,1
15,234022,2501,1
15,234026,6148,1
15,234026,4597,1
15,234026,4774,1
15,234026,1390,1
15,234026,2105,1
15,234026,1648,1
15,234026,2105,1
15,234026,4597,1
15,234026,2464,1
15,234026,4597,1
15,234026,4937,1
15,234026,2105,1
127,234031,4392,0
127,234031,1641,0
22,234038,6148,1
22,234038,1648,1
22,234038,1511,1
22,234038,6456,1
22,234038,2186,1
22,234038,6456,1
22,234038,2186,1
22,234038,2946,1
22,234038,2123,1
22,234038,6193,1
22,234038,6456,1
22,234038,1511,1
22,234038,6193,1
22,234038,1648,1
22,234038,6193,1
22,234038,1648,1
22,234038,6193,1
22,234038,6456,1
22,234038,4937,1
22,234038,1648,1
22,234038,6193,1
22,234038,2186,1
18,234043,1648,1
18,234043,6063,1
18,234043,4304,1
18,234043,6456,1
18,234043,3954,1
18,234043,6148,1
18,234043,5333,1
18,234043,6456,1
18,234043,4304,1
18,234043,3954,1
18,234043,6456,1
18,234043,3954,1
18,234043,2946,1
18,234043,2123,1
18,234043,5887,1
18,234043,1648,1
18,234043,4937,1
18,234043,3954,1
18,234043,6456,1
18,234043,4304,1
18,234043,1648,1
18,234043,3954,1
22,234050,6148,1
22,234050,2123,1
22,234050,1648,1
22,234050,6456,1
22,234050,3807,1
22,234050,1648,1
22,234050,1511,1
22,234050,6456,1
22,234050,5205,1
22,234050,5887,1
22,234050,5205,1
22,234050,1648,1
22,234050,6456,1
22,234050,5205,1
22,234050,2123,1
22,234050,6456,1
22,234050,2123,1
22,234050,5205,1
186,234052,1991,0
186,234059,1991,0
15,234064,3807,1
15,234064,4742,1
15,234064,6148,1
15,234064,2464,1
15,234064,4783,1
15,234064,4774,1
15,234064,4742,1
15,234064,4783,1
15,234064,5887,1
15,234064,1648,1
15,234064,4783,1
15,234064,6456,1
15,234064,4742,1
15,234064,2158,1
15,234064,4742,1
15,234064,3807,1
15,234064,1648,1
15,234064,3807,1
15,234064,1648,1
15,234064,4742,1
15,234064,3874,1
15,234064,4742,1
15,234064,3874,1
15,234064,4742,1
15,234064,5377,1
15,234064,1648,1
15,234064,6456,1
15,234064,3874,1
18,234070,5644,1
18,234070,5333,1
18,234070,4783,1
18,234070,3653,1
18,234070,5644,1
18,234070,4783,1
18,234070,5644,1
18,234070,3653,1
18,234070,5644,1
18,234070,3653,1
18,234070,4783,1
18,234070,5644,1
18,234070,4783,1
18,234070,5333,1
18,234070,4783,1
18,234070,6456,1
18,234070,5644,1
16,234078,4841,1
16,234078,1655,1
16,234078,2464,1
16,234078,6148,1
16,234078,4783,1
16,234078,4742,1
16,234078,4783,1
16,234078,6456,1
16,234078,5887,1
16,234078,1648,1
16,234078,1655,1
16,234078,2464,1
16,234078,1655,1
16,234078,2464,1
16,234078,1655,1
16,234078,6456,1
16,234078,1655,1
25,234092,6456,1
25,234092,6063,1
16,234099,3733,0
16,234099,5887,0
16,234099,6148,0
